id_seccion;dia_semana;hora_inicio;hora_fin
2664;VIERNES;14:00;17:00
2664;MARTES;16:00;18:00
2665;JUEVES;17:00;20:00
2666;MIERCOLES;11:00;14:00
2666;JUEVES;18:00;20:00
2666;VIERNES;14:00;16:00
2667;MARTES;17:00;19:00
2668;SABADO;13:00;16:00
2668;VIERNES;13:00;15:00
2668;MARTES;10:00;12:00
2669;JUEVES;16:00;18:00
2669;MIERCOLES;15:00;18:00
2670;VIERNES;15:00;18:00
2670;LUNES;15:00;17:00
2671;MARTES;14:00;17:00
2671;VIERNES;16:00;19:00
2672;MIERCOLES;09:00;11:00
2673;SABADO;16:00;19:00
2674;SABADO;16:00;19:00
2674;VIERNES;15:00;18:00
2675;MARTES;17:00;20:00
2676;LUNES;17:00;19:00
2677;MIERCOLES;14:00;16:00
2677;VIERNES;10:00;12:00
2677;MARTES;09:00;12:00
2678;MIERCOLES;08:00;11:00
2678;JUEVES;18:00;21:00
2679;LUNES;16:00;18:00
2680;JUEVES;16:00;19:00
2680;MARTES;17:00;20:00
2680;MIERCOLES;15:00;17:00
2681;SABADO;16:00;18:00
2681;JUEVES;10:00;12:00
2682;JUEVES;15:00;18:00
2683;LUNES;17:00;19:00
2684;LUNES;16:00;18:00
2684;JUEVES;09:00;12:00
2685;SABADO;08:00;11:00
2685;VIERNES;09:00;11:00
2685;MIERCOLES;10:00;13:00
2686;MIERCOLES;19:00;21:00
2687;LUNES;18:00;21:00
2688;SABADO;10:00;13:00
2688;MIERCOLES;09:00;12:00
2688;LUNES;15:00;18:00
2689;MARTES;10:00;12:00
2689;JUEVES;10:00;13:00
2689;LUNES;10:00;12:00
2690;VIERNES;19:00;21:00
2690;MARTES;16:00;18:00
2691;SABADO;10:00;13:00
2692;SABADO;09:00;12:00
2692;VIERNES;18:00;20:00
2692;JUEVES;15:00;17:00
2693;LUNES;11:00;14:00
2693;JUEVES;08:00;11:00
2693;SABADO;16:00;18:00
2694;JUEVES;17:00;20:00
2694;MIERCOLES;08:00;11:00
2695;MIERCOLES;16:00;18:00
2695;LUNES;17:00;19:00
2695;SABADO;18:00;21:00
2696;SABADO;19:00;22:00
2697;LUNES;11:00;14:00
2697;SABADO;14:00;16:00
2698;SABADO;14:00;16:00
2699;LUNES;13:00;15:00
2699;MIERCOLES;10:00;13:00
2700;SABADO;17:00;19:00
2700;LUNES;17:00;19:00
2701;SABADO;15:00;17:00
2701;LUNES;18:00;20:00
2701;JUEVES;09:00;12:00
2702;LUNES;16:00;18:00
2703;JUEVES;13:00;15:00
2704;SABADO;11:00;13:00
2704;MARTES;18:00;20:00
2704;JUEVES;15:00;17:00
2705;JUEVES;13:00;16:00
2705;SABADO;16:00;19:00
2705;MIERCOLES;19:00;21:00
2706;LUNES;16:00;18:00
2707;MIERCOLES;09:00;12:00
2708;VIERNES;16:00;18:00
2709;MIERCOLES;15:00;18:00
2709;SABADO;09:00;11:00
2709;LUNES;16:00;18:00
2710;SABADO;15:00;18:00
2710;MARTES;14:00;16:00
2711;MARTES;08:00;10:00
2712;LUNES;15:00;17:00
2712;SABADO;17:00;20:00
2712;MIERCOLES;10:00;13:00
2713;MARTES;10:00;12:00
2713;JUEVES;10:00;12:00
2714;MIERCOLES;09:00;11:00
2714;VIERNES;09:00;11:00
2715;VIERNES;19:00;22:00
2716;MARTES;15:00;18:00
2716;JUEVES;15:00;17:00
2716;LUNES;19:00;21:00
2717;MIERCOLES;16:00;18:00
2717;VIERNES;18:00;20:00
2717;LUNES;10:00;12:00
2718;JUEVES;18:00;20:00
2718;VIERNES;08:00;10:00
2718;MARTES;13:00;16:00
2719;MIERCOLES;18:00;20:00
2719;LUNES;09:00;12:00
2720;LUNES;14:00;16:00
2720;MARTES;11:00;13:00
2720;VIERNES;10:00;13:00
2721;MIERCOLES;09:00;12:00
2721;SABADO;17:00;20:00
2722;JUEVES;15:00;17:00
2722;VIERNES;16:00;18:00
2723;SABADO;19:00;22:00
2723;LUNES;15:00;18:00
2723;MIERCOLES;11:00;13:00
2724;LUNES;16:00;19:00
2724;MARTES;17:00;19:00
2725;SABADO;16:00;19:00
2726;MARTES;09:00;12:00
2726;JUEVES;19:00;21:00
2727;MARTES;15:00;17:00
2727;VIERNES;15:00;18:00
2728;MIERCOLES;14:00;16:00
2728;LUNES;19:00;21:00
2729;MARTES;14:00;17:00
2730;VIERNES;17:00;19:00
2730;LUNES;14:00;16:00
2731;SABADO;15:00;17:00
2732;MARTES;13:00;15:00
2732;SABADO;19:00;22:00
2732;JUEVES;13:00;15:00
2733;LUNES;18:00;21:00
2734;SABADO;18:00;21:00
2734;LUNES;18:00;20:00
2734;MIERCOLES;11:00;14:00
2735;VIERNES;17:00;19:00
2735;JUEVES;16:00;18:00
2735;LUNES;17:00;20:00
2736;MIERCOLES;14:00;16:00
2737;VIERNES;15:00;18:00
2737;MIERCOLES;10:00;12:00
2738;JUEVES;17:00;19:00
2738;SABADO;11:00;14:00
2739;LUNES;15:00;17:00
2740;JUEVES;19:00;21:00
2740;LUNES;09:00;12:00
2741;VIERNES;09:00;12:00
2741;LUNES;19:00;22:00
2742;SABADO;08:00;10:00
2743;LUNES;18:00;20:00
2744;MIERCOLES;08:00;10:00
2744;JUEVES;15:00;17:00
2745;SABADO;19:00;21:00
2746;MIERCOLES;11:00;14:00
2746;VIERNES;14:00;17:00
2747;SABADO;15:00;18:00
2747;VIERNES;13:00;16:00
2748;MIERCOLES;14:00;16:00
2748;MARTES;18:00;20:00
2748;SABADO;08:00;11:00
2749;MIERCOLES;19:00;21:00
2750;JUEVES;11:00;13:00
2751;MARTES;13:00;15:00
2752;JUEVES;13:00;16:00
2752;SABADO;17:00;19:00
2752;LUNES;14:00;16:00
2753;MIERCOLES;10:00;12:00
2754;VIERNES;13:00;16:00
2755;JUEVES;15:00;18:00
2755;LUNES;17:00;19:00
2755;VIERNES;08:00;10:00
2756;JUEVES;19:00;21:00
2757;LUNES;18:00;20:00
2758;MARTES;14:00;16:00
2759;MIERCOLES;16:00;18:00
2759;MARTES;16:00;19:00
2760;VIERNES;09:00;11:00
2760;SABADO;18:00;20:00
2760;LUNES;08:00;10:00
2761;MIERCOLES;13:00;15:00
2761;MARTES;17:00;20:00
2761;SABADO;14:00;16:00
2762;LUNES;08:00;10:00
2762;VIERNES;10:00;12:00
2763;LUNES;18:00;20:00
2763;VIERNES;13:00;15:00
2763;MIERCOLES;19:00;21:00
2764;VIERNES;18:00;20:00
2765;LUNES;10:00;12:00
2765;SABADO;19:00;21:00
2765;VIERNES;08:00;11:00
2766;VIERNES;08:00;10:00
2766;MIERCOLES;17:00;19:00
2767;SABADO;13:00;15:00
2768;JUEVES;15:00;18:00
2768;SABADO;14:00;16:00
2768;MARTES;15:00;17:00
2769;JUEVES;08:00;11:00
2769;LUNES;13:00;15:00
2770;MIERCOLES;15:00;18:00
2771;MARTES;09:00;11:00
2771;LUNES;08:00;11:00
2771;JUEVES;17:00;19:00
2772;LUNES;16:00;18:00
2772;MIERCOLES;19:00;21:00
2772;VIERNES;10:00;13:00
2773;LUNES;18:00;20:00
2773;MARTES;19:00;21:00
2774;LUNES;13:00;15:00
2775;MARTES;16:00;19:00
2775;VIERNES;14:00;16:00
2775;LUNES;13:00;15:00
2776;LUNES;19:00;21:00
2776;MARTES;16:00;18:00
2776;JUEVES;11:00;13:00
2777;VIERNES;14:00;17:00
2778;MIERCOLES;15:00;17:00
2778;VIERNES;08:00;10:00
2779;VIERNES;19:00;22:00
2780;SABADO;19:00;22:00
2780;JUEVES;16:00;19:00
2781;VIERNES;11:00;13:00
2781;LUNES;19:00;22:00
2782;LUNES;09:00;11:00
2782;MARTES;10:00;12:00
2783;JUEVES;11:00;14:00
2783;VIERNES;18:00;21:00
2783;LUNES;09:00;11:00
2784;JUEVES;19:00;21:00
2785;MIERCOLES;16:00;19:00
2786;VIERNES;09:00;12:00
2786;SABADO;14:00;17:00
2786;JUEVES;15:00;18:00
2787;SABADO;14:00;16:00
2787;JUEVES;19:00;22:00
2788;SABADO;15:00;18:00
2788;JUEVES;18:00;20:00
2789;MARTES;13:00;16:00
2789;LUNES;15:00;18:00
2790;VIERNES;17:00;20:00
2790;MIERCOLES;08:00;11:00
2790;SABADO;13:00;16:00
2791;MIERCOLES;08:00;11:00
2791;JUEVES;17:00;19:00
2792;MIERCOLES;09:00;11:00
2792;MARTES;14:00;16:00
2792;JUEVES;13:00;15:00
2793;JUEVES;09:00;12:00
2794;MIERCOLES;08:00;10:00
2794;SABADO;11:00;14:00
2795;LUNES;13:00;15:00
2796;SABADO;10:00;12:00
2797;SABADO;15:00;17:00
2797;LUNES;16:00;19:00
2797;VIERNES;15:00;18:00
2798;MIERCOLES;18:00;21:00
2799;VIERNES;14:00;16:00
2799;MARTES;11:00;13:00
2799;LUNES;17:00;20:00
2800;JUEVES;11:00;13:00
2800;MIERCOLES;19:00;21:00
2801;VIERNES;15:00;18:00
2801;MIERCOLES;10:00;12:00
2802;MIERCOLES;15:00;18:00
2802;LUNES;17:00;19:00
2803;JUEVES;08:00;11:00
2804;VIERNES;16:00;18:00
2804;SABADO;17:00;19:00
2805;LUNES;10:00;12:00
2805;VIERNES;18:00;21:00
2806;SABADO;09:00;12:00
2807;VIERNES;14:00;17:00
2807;SABADO;08:00;10:00
2808;LUNES;15:00;18:00
2808;VIERNES;14:00;17:00
2809;MIERCOLES;13:00;16:00
2809;JUEVES;08:00;11:00
2809;SABADO;10:00;12:00
2810;VIERNES;10:00;13:00
2811;JUEVES;11:00;13:00
2811;LUNES;09:00;12:00
2811;VIERNES;17:00;19:00
2812;SABADO;17:00;20:00
2813;SABADO;19:00;21:00
2814;MARTES;10:00;13:00
2814;LUNES;08:00;11:00
2814;JUEVES;11:00;14:00
2815;JUEVES;13:00;15:00
2816;VIERNES;14:00;16:00
2816;LUNES;11:00;14:00
2817;VIERNES;17:00;20:00
2817;JUEVES;18:00;20:00
2818;MIERCOLES;18:00;20:00
2818;JUEVES;19:00;22:00
2818;LUNES;15:00;18:00
2819;MIERCOLES;17:00;20:00
2819;MARTES;18:00;21:00
2820;VIERNES;14:00;17:00
2820;MIERCOLES;11:00;14:00
2821;MIERCOLES;15:00;18:00
2822;JUEVES;18:00;21:00
2822;SABADO;13:00;15:00
2823;JUEVES;15:00;18:00
2823;LUNES;16:00;19:00
2824;LUNES;15:00;18:00
2825;VIERNES;19:00;22:00
2825;MIERCOLES;19:00;21:00
2826;JUEVES;15:00;17:00
2826;LUNES;13:00;16:00
2826;SABADO;11:00;13:00
2827;VIERNES;13:00;16:00
2827;MIERCOLES;19:00;22:00
2828;MIERCOLES;15:00;18:00
2828;JUEVES;15:00;18:00
2829;JUEVES;16:00;19:00
2829;VIERNES;08:00;11:00
2829;SABADO;16:00;19:00
2830;VIERNES;08:00;10:00
2830;SABADO;08:00;11:00
2831;VIERNES;14:00;16:00
2831;SABADO;08:00;10:00
2831;JUEVES;15:00;18:00
2832;LUNES;19:00;21:00
2833;MARTES;13:00;15:00
2833;MIERCOLES;18:00;21:00
2833;JUEVES;15:00;18:00
2834;MARTES;15:00;17:00
2834;VIERNES;17:00;19:00
2835;MIERCOLES;10:00;12:00
2835;LUNES;08:00;11:00
2836;LUNES;09:00;12:00
2836;JUEVES;13:00;16:00
2836;SABADO;11:00;14:00
2837;VIERNES;15:00;18:00
2838;MARTES;17:00;19:00
2838;LUNES;10:00;12:00
2839;MIERCOLES;14:00;17:00
2840;VIERNES;13:00;15:00
2840;MIERCOLES;16:00;18:00
2840;JUEVES;14:00;16:00
2841;SABADO;09:00;11:00
2841;LUNES;09:00;12:00
2841;MIERCOLES;10:00;12:00
2842;JUEVES;16:00;18:00
2842;MARTES;11:00;14:00
2843;MARTES;11:00;14:00
2843;LUNES;11:00;14:00
2844;SABADO;19:00;21:00
2844;JUEVES;18:00;21:00
2845;SABADO;14:00;16:00
2845;JUEVES;08:00;11:00
2846;MIERCOLES;15:00;17:00
2847;MARTES;08:00;11:00
2847;LUNES;18:00;20:00
2847;SABADO;13:00;16:00
2848;VIERNES;13:00;15:00
2849;MARTES;10:00;13:00
2849;VIERNES;11:00;13:00
2850;MIERCOLES;10:00;13:00
2851;LUNES;13:00;16:00
2852;MARTES;11:00;13:00
2852;MIERCOLES;08:00;10:00
2853;MARTES;13:00;16:00
2854;MIERCOLES;16:00;18:00
2854;VIERNES;15:00;18:00
2854;SABADO;16:00;19:00
2855;VIERNES;14:00;17:00
2856;MARTES;15:00;18:00
2856;SABADO;14:00;17:00
2856;LUNES;13:00;16:00
2857;MIERCOLES;15:00;18:00
2858;LUNES;11:00;13:00
2858;MARTES;15:00;18:00
2858;MIERCOLES;13:00;15:00
2859;JUEVES;08:00;11:00
2859;LUNES;13:00;16:00
2860;MARTES;19:00;21:00
2860;JUEVES;13:00;16:00
2861;LUNES;10:00;12:00
2861;SABADO;19:00;22:00
2862;MIERCOLES;09:00;11:00
2863;VIERNES;08:00;11:00
2863;JUEVES;13:00;15:00
2864;MARTES;09:00;11:00
2864;VIERNES;10:00;13:00
2865;MARTES;13:00;16:00
2866;VIERNES;17:00;19:00
2866;MARTES;11:00;14:00
2866;JUEVES;19:00;22:00
2867;JUEVES;17:00;19:00
2868;MIERCOLES;17:00;19:00
2868;LUNES;08:00;10:00
2868;JUEVES;18:00;20:00
2869;VIERNES;15:00;17:00
2870;MARTES;15:00;17:00
2871;MARTES;17:00;19:00
2871;MIERCOLES;15:00;17:00
2872;VIERNES;18:00;20:00
2873;VIERNES;17:00;20:00
2873;LUNES;19:00;21:00
2873;MARTES;19:00;22:00
2874;MARTES;14:00;16:00
2875;LUNES;19:00;21:00
2876;MIERCOLES;13:00;16:00
2876;VIERNES;16:00;18:00
2877;VIERNES;08:00;10:00
2878;MIERCOLES;17:00;20:00
2878;JUEVES;11:00;14:00
2879;JUEVES;09:00;11:00
2879;VIERNES;10:00;12:00
2880;SABADO;09:00;11:00
2881;SABADO;19:00;22:00
2881;VIERNES;13:00;15:00
2881;MIERCOLES;19:00;22:00
2882;SABADO;18:00;21:00
2882;VIERNES;08:00;10:00
2882;MIERCOLES;16:00;18:00
2883;LUNES;09:00;11:00
2884;LUNES;19:00;21:00
2884;MIERCOLES;16:00;18:00
2884;SABADO;18:00;20:00
2885;LUNES;10:00;12:00
2885;MIERCOLES;18:00;21:00
2886;LUNES;10:00;13:00
2886;JUEVES;13:00;16:00
2886;MARTES;16:00;18:00
2887;VIERNES;13:00;16:00
2887;MIERCOLES;10:00;12:00
2888;VIERNES;09:00;11:00
2888;SABADO;15:00;17:00
2889;LUNES;13:00;16:00
2890;MIERCOLES;15:00;17:00
2890;LUNES;10:00;13:00
2891;LUNES;17:00;19:00
2891;JUEVES;16:00;18:00
2892;MARTES;10:00;13:00
2892;SABADO;09:00;12:00
2892;LUNES;09:00;11:00
2893;JUEVES;10:00;13:00
2893;SABADO;16:00;19:00
2894;LUNES;14:00;17:00
2894;MARTES;17:00;19:00
2895;JUEVES;15:00;17:00
2896;SABADO;17:00;20:00
2896;MIERCOLES;14:00;16:00
2896;MARTES;08:00;10:00
2897;MARTES;17:00;20:00
2897;SABADO;10:00;13:00
2897;JUEVES;10:00;13:00
2898;MIERCOLES;17:00;20:00
2898;VIERNES;10:00;13:00
2899;MARTES;18:00;21:00
2899;SABADO;17:00;19:00
2900;SABADO;19:00;21:00
2901;SABADO;16:00;19:00
2901;JUEVES;16:00;18:00
2901;MIERCOLES;14:00;17:00
2902;VIERNES;11:00;14:00
2903;VIERNES;17:00;20:00
2903;MIERCOLES;13:00;16:00
2903;LUNES;13:00;15:00
2904;LUNES;13:00;16:00
2904;SABADO;10:00;13:00
2904;MARTES;08:00;11:00
2905;LUNES;19:00;22:00
2905;VIERNES;14:00;16:00
2906;LUNES;17:00;20:00
2907;LUNES;11:00;14:00
2908;JUEVES;18:00;21:00
2908;LUNES;09:00;12:00
2909;MARTES;18:00;21:00
2909;JUEVES;19:00;22:00
2909;VIERNES;16:00;18:00
2910;VIERNES;16:00;19:00
2911;SABADO;09:00;11:00
2911;VIERNES;15:00;17:00
2911;JUEVES;11:00;14:00
2912;JUEVES;15:00;18:00
2912;MARTES;16:00;18:00
2913;MARTES;19:00;22:00
2913;VIERNES;10:00;13:00
2914;SABADO;09:00;11:00
2914;MARTES;19:00;22:00
2915;MIERCOLES;15:00;18:00
2915;LUNES;09:00;11:00
2916;MARTES;08:00;11:00
2916;VIERNES;11:00;13:00
2917;SABADO;15:00;18:00
2918;VIERNES;16:00;18:00
2919;MIERCOLES;11:00;14:00
2919;SABADO;16:00;19:00
2920;JUEVES;10:00;13:00
2921;SABADO;18:00;21:00
2921;VIERNES;16:00;18:00
2922;JUEVES;18:00;21:00
2922;MIERCOLES;15:00;17:00
2922;VIERNES;18:00;21:00
2923;MARTES;10:00;12:00
2923;LUNES;18:00;20:00
2923;SABADO;09:00;12:00
2924;SABADO;09:00;11:00
2924;MARTES;13:00;15:00
2925;SABADO;16:00;19:00
2926;SABADO;14:00;17:00
2926;LUNES;16:00;19:00
2927;VIERNES;19:00;21:00
2928;MARTES;18:00;21:00
2929;JUEVES;16:00;18:00
2929;LUNES;17:00;19:00
2930;JUEVES;10:00;12:00
2930;MARTES;13:00;15:00
2931;MARTES;09:00;12:00
2932;MARTES;19:00;22:00
2933;MARTES;10:00;13:00
2933;MIERCOLES;19:00;22:00
2934;MIERCOLES;19:00;22:00
2935;MIERCOLES;10:00;12:00
2935;JUEVES;17:00;20:00
2935;LUNES;19:00;22:00
2936;MIERCOLES;15:00;18:00
2936;JUEVES;18:00;21:00
2936;LUNES;17:00;19:00
2937;VIERNES;18:00;21:00
2937;JUEVES;10:00;13:00
2938;MARTES;17:00;19:00
2938;MIERCOLES;18:00;20:00
2939;MIERCOLES;15:00;18:00
2939;VIERNES;15:00;18:00
2939;MARTES;09:00;12:00
2940;JUEVES;10:00;13:00
2941;MARTES;17:00;20:00
2942;JUEVES;11:00;13:00
2942;MARTES;18:00;20:00
2943;VIERNES;15:00;18:00
2943;SABADO;14:00;17:00
2944;MIERCOLES;08:00;11:00
2944;VIERNES;19:00;21:00
2944;MARTES;13:00;15:00
2945;MIERCOLES;18:00;21:00
2945;LUNES;18:00;20:00
2945;MARTES;11:00;14:00
2946;MIERCOLES;18:00;20:00
2946;JUEVES;14:00;17:00
2946;LUNES;16:00;18:00
2947;JUEVES;15:00;18:00
2948;VIERNES;19:00;21:00
2948;JUEVES;10:00;12:00
2948;SABADO;18:00;21:00
2949;MIERCOLES;19:00;22:00
2950;VIERNES;10:00;12:00
2950;JUEVES;16:00;18:00
2950;SABADO;13:00;15:00
2951;MARTES;16:00;19:00
2951;VIERNES;10:00;12:00
2952;SABADO;17:00;20:00
2952;MIERCOLES;14:00;16:00
2952;JUEVES;18:00;21:00
2953;JUEVES;10:00;12:00
2953;LUNES;13:00;16:00
2953;SABADO;08:00;10:00
2954;LUNES;18:00;20:00
2954;MIERCOLES;15:00;18:00
2954;VIERNES;19:00;22:00
2955;MIERCOLES;13:00;15:00
2955;LUNES;16:00;19:00
2955;VIERNES;17:00;19:00
2956;MIERCOLES;10:00;12:00
2956;MARTES;08:00;10:00
2956;JUEVES;08:00;11:00
2957;LUNES;19:00;22:00
2957;MIERCOLES;14:00;16:00
2958;LUNES;13:00;16:00
2958;SABADO;16:00;19:00
2959;MIERCOLES;15:00;18:00
2959;VIERNES;11:00;14:00
2960;JUEVES;14:00;16:00
2960;LUNES;08:00;10:00
2960;SABADO;15:00;18:00
2961;SABADO;16:00;19:00
2962;SABADO;19:00;21:00
2962;JUEVES;15:00;17:00
2963;SABADO;14:00;16:00
2964;MIERCOLES;11:00;14:00
2965;VIERNES;19:00;22:00
2965;MIERCOLES;13:00;16:00
2966;LUNES;17:00;19:00
2967;SABADO;17:00;19:00
2967;MARTES;17:00;19:00
2968;VIERNES;19:00;22:00
2968;MIERCOLES;10:00;13:00
2968;JUEVES;08:00;10:00
2969;VIERNES;13:00;15:00
2969;JUEVES;17:00;20:00
2970;SABADO;09:00;11:00
2970;MARTES;13:00;16:00
2970;JUEVES;10:00;13:00
2971;LUNES;11:00;14:00
2972;VIERNES;18:00;20:00
2972;SABADO;19:00;22:00
2972;LUNES;17:00;20:00
2973;LUNES;19:00;22:00
2973;SABADO;13:00;16:00
2973;MARTES;18:00;21:00
2974;JUEVES;16:00;18:00
2974;VIERNES;17:00;19:00
2975;MIERCOLES;19:00;22:00
2976;JUEVES;10:00;13:00
2976;VIERNES;17:00;19:00
2977;JUEVES;17:00;19:00
2977;MARTES;08:00;10:00
2977;SABADO;13:00;16:00
2978;LUNES;10:00;13:00
2978;SABADO;17:00;20:00
2979;LUNES;13:00;16:00
2980;MIERCOLES;09:00;12:00
2980;LUNES;13:00;15:00
2981;JUEVES;14:00;17:00
2981;MIERCOLES;13:00;15:00
2982;MIERCOLES;09:00;11:00
2982;MARTES;15:00;17:00
2983;SABADO;13:00;16:00
2984;MARTES;16:00;18:00
2984;JUEVES;14:00;17:00
2985;JUEVES;18:00;20:00
2986;SABADO;10:00;13:00
2987;JUEVES;18:00;21:00
2987;MARTES;11:00;13:00
2987;LUNES;11:00;13:00
2988;MARTES;17:00;19:00
2989;MIERCOLES;10:00;12:00
2990;LUNES;17:00;19:00
2990;VIERNES;15:00;17:00
2990;SABADO;19:00;21:00
2991;LUNES;08:00;11:00
2991;SABADO;14:00;16:00
2992;MIERCOLES;09:00;11:00
2992;SABADO;08:00;11:00
2993;SABADO;14:00;16:00
2993;LUNES;19:00;21:00
2993;MARTES;19:00;22:00
2994;LUNES;08:00;11:00
2994;MIERCOLES;15:00;18:00
2994;VIERNES;13:00;16:00
2995;SABADO;18:00;20:00
2995;MIERCOLES;13:00;16:00
2995;MARTES;09:00;12:00
2996;MIERCOLES;08:00;11:00
2997;VIERNES;08:00;11:00
2997;MIERCOLES;11:00;14:00
2998;SABADO;09:00;12:00
2998;JUEVES;14:00;17:00
2999;JUEVES;09:00;11:00
2999;MARTES;18:00;21:00
3000;MIERCOLES;08:00;11:00
3001;MIERCOLES;09:00;12:00
3001;JUEVES;15:00;17:00
3002;LUNES;18:00;20:00
3002;VIERNES;11:00;13:00
3002;SABADO;17:00;19:00
3003;JUEVES;15:00;18:00
3003;LUNES;13:00;15:00
3003;VIERNES;16:00;19:00
3004;JUEVES;16:00;19:00
3004;VIERNES;08:00;11:00
3005;SABADO;16:00;18:00
3005;MIERCOLES;17:00;19:00
3006;MIERCOLES;11:00;13:00
3006;SABADO;14:00;17:00
3007;MARTES;17:00;19:00
3007;MIERCOLES;14:00;17:00
3008;JUEVES;10:00;12:00
3009;VIERNES;16:00;19:00
3010;MARTES;08:00;11:00
3010;LUNES;15:00;17:00
3011;JUEVES;09:00;11:00
3011;MARTES;10:00;12:00
3012;MARTES;11:00;13:00
3012;LUNES;08:00;10:00
3012;JUEVES;16:00;18:00
3013;MIERCOLES;14:00;16:00
3014;LUNES;09:00;11:00
3014;MARTES;10:00;12:00
3014;SABADO;18:00;20:00
3015;VIERNES;17:00;19:00
3015;JUEVES;09:00;12:00
3015;MARTES;18:00;20:00
3016;VIERNES;11:00;14:00
3016;MARTES;16:00;18:00
3017;LUNES;15:00;17:00
3017;MARTES;15:00;17:00
3017;MIERCOLES;17:00;20:00
3018;SABADO;18:00;20:00
3018;MIERCOLES;14:00;17:00
3018;MARTES;10:00;13:00
3019;JUEVES;17:00;19:00
3019;MARTES;19:00;21:00
3020;MARTES;13:00;15:00
3020;MIERCOLES;09:00;12:00
3021;VIERNES;09:00;11:00
3021;LUNES;14:00;16:00
3021;MIERCOLES;17:00;20:00
3022;VIERNES;19:00;22:00
3022;MARTES;16:00;19:00
3023;VIERNES;08:00;11:00
3024;LUNES;13:00;15:00
3024;MIERCOLES;17:00;19:00
3024;SABADO;18:00;20:00
3025;LUNES;15:00;18:00
3025;MARTES;19:00;21:00
3026;MIERCOLES;10:00;13:00
3026;SABADO;08:00;11:00
3026;JUEVES;18:00;20:00
3027;MARTES;10:00;13:00
3027;VIERNES;16:00;19:00
3028;JUEVES;17:00;20:00
3028;MARTES;18:00;21:00
3029;VIERNES;11:00;13:00
3029;JUEVES;13:00;15:00
3030;SABADO;09:00;11:00
3031;VIERNES;17:00;20:00
3032;MIERCOLES;11:00;13:00
3032;LUNES;10:00;12:00
3033;JUEVES;08:00;11:00
3033;LUNES;11:00;13:00
3033;SABADO;13:00;15:00
3034;MIERCOLES;13:00;15:00
3035;SABADO;10:00;12:00
3035;JUEVES;14:00;17:00
3036;JUEVES;15:00;18:00
3036;MARTES;15:00;18:00
3037;VIERNES;15:00;17:00
3037;MIERCOLES;18:00;21:00
3038;SABADO;13:00;16:00
3038;VIERNES;10:00;12:00
3038;LUNES;17:00;20:00
3039;MARTES;17:00;19:00
3040;JUEVES;16:00;19:00
3040;LUNES;11:00;14:00
3040;VIERNES;11:00;14:00
3041;JUEVES;10:00;13:00
3042;MARTES;19:00;21:00
3042;VIERNES;10:00;12:00
3042;SABADO;09:00;11:00
3043;SABADO;19:00;21:00
3043;MIERCOLES;11:00;14:00
3043;JUEVES;09:00;11:00
3044;MIERCOLES;18:00;20:00
3044;LUNES;08:00;10:00
3044;JUEVES;10:00;12:00
3045;SABADO;19:00;21:00
3045;MIERCOLES;15:00;18:00
3046;MIERCOLES;18:00;21:00
3046;JUEVES;18:00;21:00
3047;JUEVES;10:00;12:00
3047;MIERCOLES;09:00;11:00
3047;LUNES;18:00;21:00
3048;JUEVES;15:00;18:00
3048;VIERNES;08:00;10:00
3049;VIERNES;14:00;16:00
3050;JUEVES;18:00;21:00
3051;LUNES;14:00;16:00
3051;MIERCOLES;17:00;19:00
3051;JUEVES;18:00;20:00
3052;LUNES;15:00;17:00
3052;JUEVES;10:00;12:00
3052;MARTES;18:00;20:00
3053;SABADO;18:00;20:00
3054;MARTES;13:00;16:00
3055;LUNES;14:00;16:00
3056;JUEVES;10:00;12:00
3057;LUNES;19:00;22:00
3058;VIERNES;10:00;12:00
3058;LUNES;14:00;16:00
3058;MARTES;16:00;19:00
3059;MARTES;15:00;18:00
3060;MIERCOLES;09:00;12:00
3061;MIERCOLES;15:00;17:00
3062;LUNES;09:00;11:00
3063;MIERCOLES;13:00;15:00
3064;VIERNES;18:00;20:00
3065;LUNES;13:00;16:00
3066;MIERCOLES;13:00;16:00
3066;VIERNES;09:00;11:00
3067;VIERNES;15:00;17:00
3067;MIERCOLES;15:00;17:00
3067;MARTES;11:00;14:00
3068;SABADO;13:00;15:00
3068;JUEVES;10:00;13:00
3068;VIERNES;08:00;10:00
3069;MARTES;11:00;13:00
3069;VIERNES;19:00;22:00
3070;MIERCOLES;18:00;21:00
3070;VIERNES;11:00;13:00
3070;JUEVES;14:00;16:00
3071;LUNES;18:00;21:00
3071;VIERNES;16:00;19:00
3071;JUEVES;14:00;16:00
3072;SABADO;09:00;12:00
3073;MIERCOLES;11:00;14:00
3073;SABADO;11:00;13:00
3073;MARTES;09:00;11:00
3074;SABADO;11:00;13:00
3074;MARTES;08:00;10:00
3075;LUNES;17:00;19:00
3075;VIERNES;09:00;12:00
3075;SABADO;17:00;19:00
3076;VIERNES;16:00;18:00
3077;LUNES;18:00;21:00
3078;LUNES;13:00;16:00
3079;MARTES;08:00;10:00
3080;JUEVES;09:00;11:00
3080;SABADO;19:00;22:00
3080;MIERCOLES;18:00;21:00
3081;SABADO;11:00;14:00
3081;JUEVES;08:00;11:00
3082;JUEVES;15:00;17:00
3082;SABADO;16:00;19:00
3082;LUNES;16:00;18:00
3083;SABADO;17:00;20:00
3084;VIERNES;13:00;15:00
3085;MARTES;10:00;12:00
3085;JUEVES;17:00;19:00
3086;MARTES;19:00;21:00
3087;VIERNES;18:00;20:00
3088;JUEVES;15:00;18:00
